7.175771493018206954e+07
1.185224791629459262e+08
1.195845696611304730e+08
1.158044138190404475e+08
1.327067905004565418e+08
8.422233310768090189e+07
8.430219824367964268e+07
7.990005319596771896e+07
8.805173772362148762e+07
1.036844022656835914e+08
1.098549385283856392e+08
7.813736357930533588e+07
6.863837799582482874e+07
9.810355160094356537e+07
6.172824042843021452e+07
6.846173302301508188e+07
9.260417681743690372e+07
9.652454830136197805e+07
6.948082328642012179e+07
7.337207821555271745e+07
6.598528104793775827e+07
6.588275230489154160e+07
8.570386043969336152e+07
7.173276673537276685e+07
6.717466898525986075e+07
1.204414566164160520e+08
7.287230618842890859e+07
8.374259081521339715e+07
8.201384200562706590e+07
7.751382967569860816e+07
1.084543523557824045e+08
9.084963010896536708e+07
1.351207690433167219e+08
1.052295904311470240e+08
7.449746167344658077e+07
7.800165965003490448e+07
6.418031644040144980e+07
9.165301057053539157e+07
1.322954062157245427e+08
6.851458416872876883e+07
6.145116017522166669e+07
7.412153818817222118e+07
6.836276504361060262e+07
1.014478926889072955e+08
9.888371356938163936e+07
9.585097985717856884e+07
5.887300154296939075e+07
5.800884723246332258e+07
8.000610339585545659e+07
1.476095595048964918e+08
