0.000000000000000000e+00,2.000000000000000202e-11,4.000000000000000404e-11,5.999999999999999960e-11,8.000000000000000808e-11,1.000000000000000166e-10,1.199999999999999992e-10,1.400000000000000077e-10,1.600000000000000162e-10,1.800000000000000247e-10,2.000000000000000331e-10,2.200000000000000158e-10,2.399999999999999984e-10,2.600000000000000327e-10,2.800000000000000154e-10,3.000000000000000497e-10,3.200000000000000323e-10,3.400000000000000150e-10,3.600000000000000493e-10,3.800000000000000319e-10,4.000000000000000663e-10,4.200000000000000489e-10,4.400000000000000315e-10,4.600000000000000659e-10,4.799999999999999968e-10,5.000000000000000311e-10,5.200000000000000655e-10,5.400000000000000998e-10,5.600000000000000307e-10,5.800000000000000651e-10,6.000000000000000994e-10,6.200000000000000303e-10,6.400000000000000647e-10,6.600000000000000990e-10,6.800000000000000299e-10,7.000000000000000643e-10,7.200000000000000986e-10,7.400000000000000295e-10,7.600000000000000639e-10,7.800000000000000982e-10,8.000000000000001325e-10,8.200000000000000635e-10,8.400000000000000978e-10,8.600000000000001321e-10,8.800000000000000631e-10,9.000000000000000974e-10,9.200000000000001317e-10,9.400000000000000627e-10,9.599999999999999936e-10,9.800000000000001313e-10
0.000000000000000000e+00,1.699863559379639710e+01,3.311915951670935954e+01,4.802673452574399704e+01,6.446006848612574913e+01,8.246441367339643591e+01,9.656693259533447815e+01,1.119644125565256161e+02,1.275799698069968144e+02,1.443471028641126281e+02,1.612125505726264407e+02,1.812589404055941600e+02,2.005551259262406347e+02,2.143358099821077190e+02,2.291007266992112079e+02,2.393880381031933950e+02,2.540221551542442739e+02,2.689295596505580761e+02,2.794483155387923148e+02,2.914321882339340277e+02,3.028617760318725800e+02,3.163130541487927871e+02,3.306023983983869812e+02,3.463538279217234503e+02,3.668273094344174865e+02,3.830948673049798572e+02,3.977361597665714044e+02,4.142030051223317741e+02,4.332477829857727443e+02,4.429664994617110665e+02,4.634200093178070006e+02,4.789712482287444004e+02,4.951469922372647829e+02,5.080725794416488839e+02,5.223343449592078969e+02,5.369199817338728735e+02,5.513826432195476173e+02,5.698810027102249478e+02,5.869644154740058184e+02,5.945363633607125848e+02,6.105011037581026585e+02,6.232940186439153649e+02,6.436678818536506697e+02,6.592449152175137215e+02,6.726889053386938713e+02,6.899611438230483600e+02,7.084677396920839101e+02,7.255792770224013566e+02,7.429932835962797526e+02,7.552313711316874105e+02
